id,entity_id,entity_name,date,account_code,account_name,debit,credit,description,posted_by,is_anomaly,anomaly_type
JE-030012,SUB-0003,東洋建機リース株式会社,2025-12-15,1300,棚卸資産,326305.0,0.0,通常仕訳_棚卸資産_13,watanabe_a,False,
JE-030013,SUB-0003,東洋建機リース株式会社,2025-11-16,2100,有形固定資産,0.0,4431.0,通常仕訳_有形固定資産_14,yamada_t,False,
JE-030014,SUB-0003,東洋建機リース株式会社,2025-11-10,6100,営業外収益,0.0,706661.0,通常仕訳_営業外収益_15,tanaka_m,False,
JE-030015,SUB-0003,東洋建機リース株式会社,2025-02-08,2100,有形固定資産,0.0,1435379.0,通常仕訳_有形固定資産_16,tanaka_m,False,
JE-030016,SUB-0003,東洋建機リース株式会社,2025-07-23,3400,長期借入金,0.0,12218.0,通常仕訳_長期借入金_17,yamada_t,False,
JE-030017,SUB-0003,東洋建機リース株式会社,2025-01-11,6200,営業外費用,0.0,29701.0,通常仕訳_営業外費用_18,yamada_t,False,
JE-030018,SUB-0003,東洋建機リース株式会社,2025-11-19,3400,長期借入金,0.0,53479.0,通常仕訳_長期借入金_19,system_batch,False,
JE-030019,SUB-0003,東洋建機リース株式会社,2025-11-18,2300,投資有価証券,0.0,2021.0,通常仕訳_投資有価証券_20,tanaka_m,False,
JE-030020,SUB-0003,東洋建機リース株式会社,2025-07-17,4200,売上原価,0.0,1417110.0,通常仕訳_売上原価_21,yamada_t,False,
JE-030021,SUB-0003,東洋建機リース株式会社,2025-08-19,3400,長期借入金,348.0,0.0,通常仕訳_長期借入金_22,suzuki_k,False,
JE-030022,SUB-0003,東洋建機リース株式会社,2025-05-17,2100,有形固定資産,0.0,21651.0,通常仕訳_有形固定資産_23,system_batch,False,
JE-030023,SUB-0003,東洋建機リース株式会社,2025-04-29,6100,営業外収益,11654.0,0.0,通常仕訳_営業外収益_24,tanaka_m,False,
JE-030024,SUB-0003,東洋建機リース株式会社,2025-06-25,2100,有形固定資産,0.0,1280046.0,通常仕訳_有形固定資産_25,yamada_t,False,
JE-030025,SUB-0003,東洋建機リース株式会社,2025-09-23,7100,特別利益,28272.0,0.0,通常仕訳_特別利益_26,system_batch,False,
JE-030026,SUB-0003,東洋建機リース株式会社,2025-05-01,5200,一般管理費,0.0,1340.0,通常仕訳_一般管理費_27,system_batch,False,
JE-030027,SUB-0003,東洋建機リース株式会社,2025-06-24,3100,買掛金,0.0,67663.0,通常仕訳_買掛金_28,system_batch,False,
JE-030028,SUB-0003,東洋建機リース株式会社,2025-02-28,1100,現金及び預金,43873.0,0.0,通常仕訳_現金及び預金_29,system_batch,False,
JE-030029,SUB-0003,東洋建機リース株式会社,2025-08-14,1500,その他流動資産,0.0,311598.0,通常仕訳_その他流動資産_30,yamada_t,False,
JE-030030,SUB-0003,東洋建機リース株式会社,2025-06-18,3300,未払費用,0.0,730.0,通常仕訳_未払費用_31,yamada_t,False,
JE-030031,SUB-0003,東洋建機リース株式会社,2025-05-15,6100,営業外収益,169770.0,0.0,通常仕訳_営業外収益_32,yamada_t,False,
JE-030032,SUB-0003,東洋建機リース株式会社,2025-12-05,5100,販売費,0.0,202060.0,通常仕訳_販売費_33,yamada_t,False,
JE-030033,SUB-0003,東洋建機リース株式会社,2025-10-17,1300,棚卸資産,6322.0,0.0,通常仕訳_棚卸資産_34,yamada_t,False,
JE-030034,SUB-0003,東洋建機リース株式会社,2025-04-08,3400,長期借入金,3673.0,0.0,通常仕訳_長期借入金_35,system_batch,False,
JE-030035,SUB-0003,東洋建機リース株式会社,2025-10-04,2100,有形固定資産,6362.0,0.0,通常仕訳_有形固定資産_36,tanaka_m,False,
JE-030036,SUB-0003,東洋建機リース株式会社,2025-04-10,4200,売上原価,0.0,197860.0,通常仕訳_売上原価_37,watanabe_a,False,
JE-030037,SUB-0003,東洋建機リース株式会社,2025-12-20,1300,棚卸資産,116367.0,0.0,通常仕訳_棚卸資産_38,system_batch,False,
JE-030038,SUB-0003,東洋建機リース株式会社,2025-12-02,4200,売上原価,0.0,8865.0,通常仕訳_売上原価_39,suzuki_k,False,
JE-030039,SUB-0003,東洋建機リース株式会社,2025-07-31,4200,売上原価,0.0,134373.0,通常仕訳_売上原価_40,system_batch,False,
JE-030040,SUB-0003,東洋建機リース株式会社,2025-09-25,1100,現金及び預金,0.0,300287.0,通常仕訳_現金及び預金_41,watanabe_a,False,
JE-030041,SUB-0003,東洋建機リース株式会社,2025-02-28,1200,売掛金,0.0,12372.0,通常仕訳_売掛金_42,system_batch,False,
JE-030042,SUB-0003,東洋建機リース株式会社,2025-12-05,2200,無形固定資産,242595.0,0.0,通常仕訳_無形固定資産_43,watanabe_a,False,
JE-030043,SUB-0003,東洋建機リース株式会社,2025-06-24,3500,退職給付引当金,0.0,10120.0,通常仕訳_退職給付引当金_44,suzuki_k,False,
JE-030044,SUB-0003,東洋建機リース株式会社,2025-12-30,6200,営業外費用,11098.0,0.0,通常仕訳_営業外費用_45,suzuki_k,False,
JE-030045,SUB-0003,東洋建機リース株式会社,2025-12-20,3300,未払費用,0.0,17291.0,通常仕訳_未払費用_46,suzuki_k,False,
JE-030046,SUB-0003,東洋建機リース株式会社,2025-08-30,4200,売上原価,0.0,40671.0,通常仕訳_売上原価_47,suzuki_k,False,
JE-030047,SUB-0003,東洋建機リース株式会社,2025-10-19,1100,現金及び預金,364.0,0.0,通常仕訳_現金及び預金_48,tanaka_m,False,
JE-030048,SUB-0003,東洋建機リース株式会社,2025-03-22,6100,営業外収益,0.0,2692.0,通常仕訳_営業外収益_49,watanabe_a,False,
JE-030049,SUB-0003,東洋建機リース株式会社,2025-08-04,4200,売上原価,0.0,205.0,通常仕訳_売上原価_50,yamada_t,False,
JE-030050,SUB-0003,東洋建機リース株式会社,2025-09-10,3100,買掛金,0.0,78812.0,通常仕訳_買掛金_51,yamada_t,False,
JE-030051,SUB-0003,東洋建機リース株式会社,2025-10-10,2300,投資有価証券,0.0,277078.0,通常仕訳_投資有価証券_52,tanaka_m,False,
JE-030052,SUB-0003,東洋建機リース株式会社,2025-01-24,3100,買掛金,0.0,408354.0,通常仕訳_買掛金_53,yamada_t,False,
JE-030053,SUB-0003,東洋建機リース株式会社,2025-07-27,1400,前払費用,0.0,435.0,通常仕訳_前払費用_54,tanaka_m,False,
JE-030054,SUB-0003,東洋建機リース株式会社,2025-03-11,3100,買掛金,24481.0,0.0,通常仕訳_買掛金_55,suzuki_k,False,
JE-030055,SUB-0003,東洋建機リース株式会社,2025-02-22,3300,未払費用,2062.0,0.0,通常仕訳_未払費用_56,yamada_t,False,
JE-030056,SUB-0003,東洋建機リース株式会社,2025-07-22,1500,その他流動資産,1474.0,0.0,通常仕訳_その他流動資産_57,yamada_t,False,
JE-030057,SUB-0003,東洋建機リース株式会社,2025-07-03,5100,販売費,0.0,6994.0,通常仕訳_販売費_58,suzuki_k,False,
JE-030058,SUB-0003,東洋建機リース株式会社,2025-10-15,4100,売上高,0.0,1632.0,通常仕訳_売上高_59,tanaka_m,False,
JE-030059,SUB-0003,東洋建機リース株式会社,2025-06-27,5200,一般管理費,1315624.0,0.0,通常仕訳_一般管理費_60,system_batch,False,
JE-030060,SUB-0003,東洋建機リース株式会社,2025-09-23,6200,営業外費用,1134.0,0.0,通常仕訳_営業外費用_61,suzuki_k,False,
JE-030061,SUB-0003,東洋建機リース株式会社,2025-01-15,2100,有形固定資産,3009.0,0.0,通常仕訳_有形固定資産_62,watanabe_a,False,
JE-030062,SUB-0003,東洋建機リース株式会社,2025-02-18,5100,販売費,0.0,15329.0,通常仕訳_販売費_63,suzuki_k,False,
JE-030063,SUB-0003,東洋建機リース株式会社,2025-09-13,1300,棚卸資産,0.0,24126.0,通常仕訳_棚卸資産_64,tanaka_m,False,
JE-030064,SUB-0003,東洋建機リース株式会社,2025-07-22,3500,退職給付引当金,0.0,22796.0,通常仕訳_退職給付引当金_65,system_batch,False,
JE-030065,SUB-0003,東洋建機リース株式会社,2025-07-17,3500,退職給付引当金,1993.0,0.0,通常仕訳_退職給付引当金_66,yamada_t,False,
JE-030066,SUB-0003,東洋建機リース株式会社,2025-11-01,3100,買掛金,34953.0,0.0,通常仕訳_買掛金_67,watanabe_a,False,
JE-030067,SUB-0003,東洋建機リース株式会社,2025-08-09,5200,一般管理費,0.0,37243.0,通常仕訳_一般管理費_68,system_batch,False,
JE-030068,SUB-0003,東洋建機リース株式会社,2025-03-02,6200,営業外費用,88580.0,0.0,通常仕訳_営業外費用_69,watanabe_a,False,
JE-030069,SUB-0003,東洋建機リース株式会社,2025-12-27,4200,売上原価,15107.0,0.0,通常仕訳_売上原価_70,tanaka_m,False,
JE-030070,SUB-0003,東洋建機リース株式会社,2025-03-06,2200,無形固定資産,144704.0,0.0,通常仕訳_無形固定資産_71,suzuki_k,False,
JE-030071,SUB-0003,東洋建機リース株式会社,2025-12-28,3500,退職給付引当金,0.0,1215.0,通常仕訳_退職給付引当金_72,system_batch,False,
JE-030072,SUB-0003,東洋建機リース株式会社,2025-07-13,4100,売上高,295049.0,0.0,通常仕訳_売上高_73,tanaka_m,False,
JE-030073,SUB-0003,東洋建機リース株式会社,2025-10-08,2100,有形固定資産,0.0,118572.0,通常仕訳_有形固定資産_74,suzuki_k,False,
JE-030074,SUB-0003,東洋建機リース株式会社,2025-08-24,4200,売上原価,0.0,41341.0,通常仕訳_売上原価_75,yamada_t,False,
JE-030075,SUB-0003,東洋建機リース株式会社,2025-05-25,1400,前払費用,0.0,54847.0,通常仕訳_前払費用_76,watanabe_a,False,
JE-030076,SUB-0003,東洋建機リース株式会社,2025-04-22,5100,販売費,151961.0,0.0,通常仕訳_販売費_77,suzuki_k,False,
JE-030077,SUB-0003,東洋建機リース株式会社,2025-12-08,4200,売上原価,0.0,118693.0,通常仕訳_売上原価_78,suzuki_k,False,
JE-030078,SUB-0003,東洋建機リース株式会社,2025-07-19,4100,売上高,2679.0,0.0,通常仕訳_売上高_79,suzuki_k,False,
JE-030079,SUB-0003,東洋建機リース株式会社,2025-06-06,1100,現金及び預金,198835.0,0.0,通常仕訳_現金及び預金_80,yamada_t,False,
JE-030080,SUB-0003,東洋建機リース株式会社,2025-02-17,3500,退職給付引当金,0.0,33724.0,通常仕訳_退職給付引当金_81,tanaka_m,False,
JE-030081,SUB-0003,東洋建機リース株式会社,2025-05-01,5200,一般管理費,222705.0,0.0,通常仕訳_一般管理費_82,suzuki_k,False,
JE-030082,SUB-0003,東洋建機リース株式会社,2025-04-05,1400,前払費用,0.0,48462.0,通常仕訳_前払費用_83,tanaka_m,False,
JE-030083,SUB-0003,東洋建機リース株式会社,2025-12-08,3300,未払費用,0.0,3036.0,通常仕訳_未払費用_84,yamada_t,False,
JE-030084,SUB-0003,東洋建機リース株式会社,2025-04-22,6200,営業外費用,0.0,2443.0,通常仕訳_営業外費用_85,suzuki_k,False,
JE-030085,SUB-0003,東洋建機リース株式会社,2025-09-16,1400,前払費用,0.0,51423.0,通常仕訳_前払費用_86,watanabe_a,False,
JE-030086,SUB-0003,東洋建機リース株式会社,2025-12-29,1100,現金及び預金,0.0,192462.0,通常仕訳_現金及び預金_87,yamada_t,False,
JE-030087,SUB-0003,東洋建機リース株式会社,2025-12-06,3100,買掛金,1104.0,0.0,通常仕訳_買掛金_88,suzuki_k,False,
JE-030088,SUB-0003,東洋建機リース株式会社,2025-08-21,7200,特別損失,10953.0,0.0,通常仕訳_特別損失_89,suzuki_k,False,
JE-030089,SUB-0003,東洋建機リース株式会社,2025-06-29,4100,売上高,180643.0,0.0,通常仕訳_売上高_90,tanaka_m,False,
JE-030090,SUB-0003,東洋建機リース株式会社,2025-09-12,2100,有形固定資産,10512.0,0.0,通常仕訳_有形固定資産_91,suzuki_k,False,
JE-030091,SUB-0003,東洋建機リース株式会社,2025-06-15,3400,長期借入金,0.0,772180.0,通常仕訳_長期借入金_92,watanabe_a,False,
JE-030092,SUB-0003,東洋建機リース株式会社,2025-06-08,3300,未払費用,0.0,83458.0,通常仕訳_未払費用_93,watanabe_a,False,
JE-030093,SUB-0003,東洋建機リース株式会社,2025-01-21,1500,その他流動資産,249419.0,0.0,通常仕訳_その他流動資産_94,tanaka_m,False,
JE-030094,SUB-0003,東洋建機リース株式会社,2025-12-03,1300,棚卸資産,0.0,5589.0,通常仕訳_棚卸資産_95,suzuki_k,False,
JE-030095,SUB-0003,東洋建機リース株式会社,2025-04-06,3500,退職給付引当金,0.0,844059.0,通常仕訳_退職給付引当金_96,watanabe_a,False,
JE-030096,SUB-0003,東洋建機リース株式会社,2025-08-03,7100,特別利益,0.0,102087.0,通常仕訳_特別利益_97,watanabe_a,False,
JE-030097,SUB-0003,東洋建機リース株式会社,2025-08-07,4100,売上高,0.0,48749.0,通常仕訳_売上高_98,system_batch,False,
JE-030098,SUB-0003,東洋建機リース株式会社,2025-07-13,5100,販売費,0.0,108691.0,通常仕訳_販売費_99,system_batch,False,
JE-030099,SUB-0003,東洋建機リース株式会社,2025-02-06,5100,販売費,41833.0,0.0,通常仕訳_販売費_100,watanabe_a,False,
JE-030100,SUB-0003,東洋建機リース株式会社,2025-02-20,3100,買掛金,376312.0,0.0,通常仕訳_買掛金_101,system_batch,False,
JE-030101,SUB-0003,東洋建機リース株式会社,2025-01-16,5200,一般管理費,19941.0,0.0,通常仕訳_一般管理費_102,system_batch,False,
JE-030102,SUB-0003,東洋建機リース株式会社,2025-08-30,7100,特別利益,0.0,14633.0,通常仕訳_特別利益_103,system_batch,False,
JE-030103,SUB-0003,東洋建機リース株式会社,2025-07-12,4200,売上原価,0.0,17020.0,通常仕訳_売上原価_104,suzuki_k,False,
JE-030104,SUB-0003,東洋建機リース株式会社,2025-11-25,1500,その他流動資産,0.0,38771.0,通常仕訳_その他流動資産_105,system_batch,False,
JE-030105,SUB-0003,東洋建機リース株式会社,2025-08-17,1100,現金及び預金,0.0,28411.0,通常仕訳_現金及び預金_106,tanaka_m,False,
JE-030106,SUB-0003,東洋建機リース株式会社,2025-10-08,6100,営業外収益,0.0,608.0,通常仕訳_営業外収益_107,tanaka_m,False,
JE-030107,SUB-0003,東洋建機リース株式会社,2025-03-24,5100,販売費,224311.0,0.0,通常仕訳_販売費_108,watanabe_a,False,
JE-030108,SUB-0003,東洋建機リース株式会社,2025-07-03,7100,特別利益,0.0,3705.0,通常仕訳_特別利益_109,tanaka_m,False,
JE-030109,SUB-0003,東洋建機リース株式会社,2025-09-11,3200,短期借入金,0.0,9248.0,通常仕訳_短期借入金_110,yamada_t,False,
JE-030110,SUB-0003,東洋建機リース株式会社,2025-03-18,3200,短期借入金,0.0,11961.0,通常仕訳_短期借入金_111,yamada_t,False,
JE-030111,SUB-0003,東洋建機リース株式会社,2025-08-05,2100,有形固定資産,0.0,113382.0,通常仕訳_有形固定資産_112,tanaka_m,False,
JE-030112,SUB-0003,東洋建機リース株式会社,2025-05-06,5100,販売費,0.0,355.0,通常仕訳_販売費_113,system_batch,False,
JE-030113,SUB-0003,東洋建機リース株式会社,2025-06-28,4100,売上高,0.0,1488.0,通常仕訳_売上高_114,tanaka_m,False,
JE-030114,SUB-0003,東洋建機リース株式会社,2025-05-29,7100,特別利益,2958792.0,0.0,通常仕訳_特別利益_115,watanabe_a,False,
JE-030115,SUB-0003,東洋建機リース株式会社,2025-08-19,1200,売掛金,339055.0,0.0,通常仕訳_売掛金_116,watanabe_a,False,
JE-030116,SUB-0003,東洋建機リース株式会社,2025-09-04,1300,棚卸資産,766721.0,0.0,通常仕訳_棚卸資産_117,yamada_t,False,
JE-030117,SUB-0003,東洋建機リース株式会社,2025-11-03,1200,売掛金,0.0,13991.0,通常仕訳_売掛金_118,system_batch,False,
JE-030118,SUB-0003,東洋建機リース株式会社,2025-10-30,5100,販売費,284111.0,0.0,通常仕訳_販売費_119,tanaka_m,False,
JE-030119,SUB-0003,東洋建機リース株式会社,2025-12-05,3500,退職給付引当金,0.0,15794.0,通常仕訳_退職給付引当金_120,suzuki_k,False,
JE-030120,SUB-0003,東洋建機リース株式会社,2025-07-19,7200,退職給付引当金,155128037.0,0.0,前期計上取消,yamamoto_h,True,reversal_provision
JE-030121,SUB-0003,東洋建機リース株式会社,2025-08-17,3500,特別損失,167455018.0,0.0,引当金戻入処理,yamamoto_h,True,reversal_provision
JE-030122,SUB-0003,東洋建機リース株式会社,2025-09-16,7200,特別損失,159266111.0,0.0,引当金戻入処理,yamamoto_h,True,reversal_provision
JE-030123,SUB-0003,東洋建機リース株式会社,2025-10-21,3500,特別損失,151059091.0,0.0,引当金戻入処理,yamamoto_h,True,reversal_provision
JE-030124,SUB-0003,東洋建機リース株式会社,2025-03-07,7200,退職給付引当金,69951052.0,0.0,引当金戻入処理,yamamoto_h,True,reversal_provision
JE-030125,SUB-0003,東洋建機リース株式会社,2025-04-29,3500,特別損失,162658291.0,0.0,前期計上取消,yamamoto_h,True,reversal_provision
JE-030126,SUB-0003,東洋建機リース株式会社,2025-01-23,7200,退職給付引当金,90659270.0,0.0,引当金戻入処理,yamamoto_h,True,reversal_provision
JE-030127,SUB-0003,東洋建機リース株式会社,2025-08-15,3500,特別損失,73409227.0,0.0,引当金戻入処理,yamamoto_h,True,reversal_provision
JE-030128,SUB-0003,東洋建機リース株式会社,2025-04-09,7200,特別損失,139932721.0,0.0,引当金戻入処理,yamamoto_h,True,reversal_provision
JE-030129,SUB-0003,東洋建機リース株式会社,2025-02-21,7200,退職給付引当金,162712546.0,0.0,前期計上取消,yamamoto_h,True,reversal_provision
JE-040000,SUB-0004,東洋精密電子株式会社,2025-02-27,1100,現金及び預金,0.0,9847.0,通常仕訳_現金及び預金_1,tanaka_m,False,
JE-040001,SUB-0004,東洋精密電子株式会社,2025-04-06,2300,投資有価証券,622.0,0.0,通常仕訳_投資有価証券_2,yamada_t,False,
JE-040002,SUB-0004,東洋精密電子株式会社,2025-07-07,5100,販売費,20108.0,0.0,通常仕訳_販売費_3,suzuki_k,False,
JE-040003,SUB-0004,東洋精密電子株式会社,2025-01-23,1200,売掛金,0.0,13803.0,通常仕訳_売掛金_4,suzuki_k,False,
JE-040004,SUB-0004,東洋精密電子株式会社,2025-11-18,7100,特別利益,0.0,275.0,通常仕訳_特別利益_5,watanabe_a,False,
JE-040005,SUB-0004,東洋精密電子株式会社,2025-09-17,3400,長期借入金,0.0,3436.0,通常仕訳_長期借入金_6,system_batch,False,
JE-040006,SUB-0004,東洋精密電子株式会社,2025-01-19,5100,販売費,13055.0,0.0,通常仕訳_販売費_7,tanaka_m,False,
JE-040007,SUB-0004,東洋精密電子株式会社,2025-01-23,1100,現金及び預金,2342.0,0.0,通常仕訳_現金及び預金_8,suzuki_k,False,
